"","q","eps","param","dep","dep_upper_limit","param_upper_limit"
"191",9.27272727272727,0.0503030303030303,3597,7,49.9662134257142,52722
"192",9.35353535353535,0.0503030303030303,3597,7,50.1514025145761,52722
"193",9.43434343434344,0.0503030303030303,3597,7,50.3378358459068,52722
"194",9.51515151515152,0.0503030303030303,3597,7,50.5254732828523,52722
"195",9.5959595959596,0.0503030303030303,3597,7,50.7142763965102,52722
"196",9.67676767676768,0.0503030303030303,3597,7,50.9042083760368,52722
"197",9.75757575757576,0.0503030303030303,3597,7,51.0952339443738,52722
"198",9.83838383838384,0.0503030303030303,3597,7,51.2873192791869,52722
"199",9.91919191919192,0.0503030303030303,3597,7,51.480431938645,52722
"200",10,0.0503030303030303,3597,7,51.6745407916984,52722
"201",2,0.0906060606060606,1483,4,Inf,9993
"202",2.08080808080808,0.0906060606060606,1483,4,426.355631291158,9993
"203",2.16161616161616,0.0906060606060606,1483,4,223.737824961618,9993
"204",2.24242424242424,0.0906060606060606,1483,4,156.360172346721,9993
"205",2.32323232323232,0.0906060606060606,1483,4,122.792558160485,9993
"206",2.4040404040404,0.0906060606060606,1483,4,102.748959345712,9993
"207",2.48484848484848,0.0906060606060606,1483,4,89.4673682166722,9993
"208",2.56565656565657,0.0906060606060606,1483,4,80.0497814794791,9993
"209",2.64646464646465,0.0906060606060606,1483,4,73.0471974871903,9993
"210",2.72727272727273,0.0906060606060606,1483,4,67.6546153248377,9993
"211",2.80808080808081,0.0906060606060606,1483,4,63.3890344434406,9993
"212",2.88888888888889,0.0906060606060606,1483,4,59.9430908572836,9993
"213",2.96969696969697,0.0906060606060606,1483,4,57.1118752425569,9993
"214",3.05050505050505,0.0906060606060606,1483,4,54.7535272981611,9993
"215",3.13131313131313,0.0906060606060606,1483,4,52.7667182375967,9993
"216",3.21212121212121,0.0906060606060606,1483,4,51.0771402840975,9993
"217",3.29292929292929,0.0906060606060606,1483,4,49.6290626050887,9993
"218",3.37373737373737,0.0906060606060606,1483,4,48.379867505072,9993
"219",3.45454545454545,0.0906060606060606,1483,4,47.2964078875488,9993
"220",3.53535353535354,0.0906060606060606,1483,4,46.3525149921253,9993
"221",3.61616161616162,0.0906060606060606,1483,4,45.5272538104865,9993
"222",3.6969696969697,0.0906060606060606,1483,4,44.803676954949,9993
"223",3.77777777777778,0.0906060606060606,1483,4,44.1679183810444,9993
"224",3.85858585858586,0.0906060606060606,1483,4,43.6085235302988,9993
"225",3.93939393939394,0.0906060606060606,1483,4,43.1159469373174,9993
"226",4.02020202020202,0.0906060606060606,1483,4,42.6821704111684,9993
"227",4.1010101010101,0.0906060606060606,1483,4,42.3004093287559,9993
"228",4.18181818181818,0.0906060606060606,1483,4,41.9648841963312,9993
"229",4.26262626262626,0.0906060606060606,1483,4,41.67064116211,9993
"230",4.34343434343434,0.0906060606060606,1483,4,41.4134096642093,9993
"231",4.42424242424242,0.0906060606060606,1483,4,41.1894885489968,9993
"232",4.5050505050505,0.0906060606060606,1483,4,40.9956542310512,9993
"233",4.58585858585859,0.0906060606060606,1483,4,40.8290860731288,9993
"234",4.66666666666667,0.0906060606060606,1483,4,40.6873053334091,9993
"235",4.74747474747475,0.0906060606060606,1483,4,40.5681248867568,9993
"236",4.82828282828283,0.0906060606060606,1483,4,40.4696075651945,9993
"237",4.90909090909091,0.0906060606060606,1483,4,40.3900314416315,9993
"238",4.98989898989899,0.0906060606060606,1483,4,40.327860743257,9993
"239",5.07070707070707,0.0906060606060606,1483,4,40.2817213575561,9993
"240",5.15151515151515,0.0906060606060606,1483,4,40.2503801066309,9993
"241",5.23232323232323,0.0906060606060606,1483,4,40.2327271303731,9993
"242",5.31313131313131,0.0906060606060606,1483,4,40.2277608477096,9993
"243",5.39393939393939,0.0906060606060606,1483,4,40.2345750662408,9993
"244",5.47474747474747,0.0906060606060606,1483,4,40.2523478905344,9993
"245",5.55555555555556,0.0906060606060606,1483,4,40.2803321429248,9993
"246",5.63636363636364,0.0906060606060606,1483,4,40.317847061539,9993
"247",5.71717171717172,0.0906060606060606,1483,4,40.3642710811884,9993
"248",5.7979797979798,0.0906060606060606,1483,4,40.4190355358495,9993
"249",5.87878787878788,0.0906060606060606,1483,4,40.481619148334,9993
"250",5.95959595959596,0.0906060606060606,1483,4,40.5515431946937,9993
"251",6.04040404040404,0.0906060606060606,1483,4,40.6283672488959,9993
"252",6.12121212121212,0.0906060606060606,1483,4,40.7116854281265,9993
"253",6.2020202020202,0.0906060606060606,1483,4,40.801123071326,9993
"254",6.28282828282828,0.0906060606060606,1483,4,40.8963337937416,9993
"255",6.36363636363636,0.0906060606060606,1483,4,40.99699686875,9993
"256",6.44444444444444,0.0906060606060606,1483,4,41.1028148953009,9993
"257",6.52525252525253,0.0906060606060606,1483,4,41.2135117152758,9993
"258",6.60606060606061,0.0906060606060606,1483,4,41.3288305500735,9993
"259",6.68686868686869,0.0906060606060606,1483,4,41.4485323299618,9993
"260",6.76767676767677,0.0906060606060606,1483,4,41.5723941933258,9993
"261",6.84848484848485,0.0906060606060606,1483,4,41.7002081359919,9993
"262",6.92929292929293,0.0906060606060606,1483,4,41.8317797934042,9993
"263",7.01010101010101,0.0906060606060606,1483,4,41.9669273406555,9993
"264",7.09090909090909,0.0906060606060606,1483,4,42.1054804972774,9993
"265",7.17171717171717,0.0906060606060606,1483,4,42.2472796253306,9993
"266",7.25252525252525,0.0906060606060606,1483,4,42.3921749107491,9993
"267",7.33333333333333,0.0906060606060606,1483,4,42.5400256191072,9993
"268",7.41414141414141,0.0906060606060606,1483,4,42.6906994180344,9993
"269",7.4949494949495,0.0906060606060606,1483,4,42.8440717594174,9993
"270",7.57575757575758,0.0906060606060606,1483,4,43.0000253153233,9993
"271",7.65656565656566,0.0906060606060606,1483,4,43.1584494622726,9993
"272",7.73737373737374,0.0906060606060606,1483,4,43.3192398090944,9993
"273",7.81818181818182,0.0906060606060606,1483,4,43.4822977641275,9993
"274",7.8989898989899,0.0906060606060606,1483,4,43.6475301379931,9993
"275",7.97979797979798,0.0906060606060606,1483,4,43.8148487785766,9993
"276",8.06060606060606,0.0906060606060606,1483,4,43.9841702352091,9993
"277",8.14141414141414,0.0906060606060606,1483,4,44.1554154493625,9993
"278",8.22222222222222,0.0906060606060606,1483,4,44.328509469445,9993
"279",8.3030303030303,0.0906060606060606,1483,4,44.5033811875362,9993
"280",8.38383838383838,0.0906060606060606,1483,4,44.6799630961169,9993
"281",8.46464646464647,0.0906060606060606,1483,4,44.8581910630437,9993
"282",8.54545454545455,0.0906060606060606,1483,4,45.0380041231927,9993
"283",8.62626262626263,0.0906060606060606,1483,4,45.2193442853483,9993
"284",8.70707070707071,0.0906060606060606,1483,4,45.4021563530526,9993
"285",8.78787878787879,0.0906060606060606,1483,4,45.5863877582503,9993
"286",8.86868686868687,0.0906060606060606,1483,4,45.7719884066768,9993
"287",8.94949494949495,0.0906060606060606,1483,4,45.9589105340334,9993
"288",9.03030303030303,0.0906060606060606,1483,4,46.1471085720813,9993
"289",9.11111111111111,0.0906060606060606,1483,4,46.336539023865,9993
"290",9.19191919191919,0.0906060606060606,1483,4,46.5271603473485,9993
"291",9.27272727272727,0.0906060606060606,1483,4,46.7189328468085,9993
"292",9.35353535353535,0.0906060606060606,1483,4,46.9118185713885,9993
"293",9.43434343434344,0.0906060606060606,1483,4,47.1057812202695,9993
"294",9.51515151515152,0.0906060606060606,1483,4,47.3007860539579,9993
"295",9.5959595959596,0.0906060606060606,1483,4,47.4967998112364,9993
"296",9.67676767676768,0.0906060606060606,1483,4,47.6937906313601,9993
"297",9.75757575757576,0.0906060606060606,1483,4,47.8917279811151,9993
"298",9.83838383838384,0.0906060606060606,1483,4,48.090582586389,9993
"299",9.91919191919192,0.0906060606060606,1483,4,48.2903263679313,9993
"300",10,0.0906060606060606,1483,4,48.4909323810065,9993
"301",2,0.130909090909091,1483,4,Inf,9993
"302",2.08080808080808,0.130909090909091,1483,4,385.344701080834,9993
"303",2.16161616161616,0.130909090909091,1483,4,202.436031114508,9993
"304",2.24242424242424,0.130909090909091,1483,4,141.628090620682,9993
"305",2.32323232323232,0.130909090909091,1483,4,111.345332494981,9993
"306",2.4040404040404,0.130909090909091,1483,4,93.2726473165305,9993
"307",2.48484848484848,0.130909090909091,1483,4,81.3049986117047,9993
"308",2.56565656565657,0.130909090909091,1483,4,72.8259421775218,9993
"309",2.64646464646465,0.130909090909091,1483,4,66.5272559124907,9993
"310",2.72727272727273,0.130909090909091,1483,4,61.6821497602274,9993
"311",2.80808080808081,0.130909090909091,1483,4,57.8545496869016,9993
"312",2.88888888888889,0.130909090909091,1483,4,54.7669540346213,9993
"313",2.96969696969697,0.130909090909091,1483,4,52.2343616981251,9993
"314",3.05050505050505,0.130909090909091,1483,4,50.1286949891551,9993
"315",3.13131313131313,0.130909090909091,1483,4,48.35846984467,9993
"316",3.21212121212121,0.130909090909091,1483,4,46.8565979517728,9993
"317",3.29292929292929,0.130909090909091,1483,4,45.5727630757908,9993
"318",3.37373737373737,0.130909090909091,1483,4,44.4684880960919,9993
"319",3.45454545454545,0.130909090909091,1483,4,43.5138463632955,9993
"320",3.53535353535354,0.130909090909091,1483,4,42.6852115752593,9993
"321",3.61616161616162,0.130909090909091,1483,4,41.963682690269,9993
"322",3.6969696969697,0.130909090909091,1483,4,41.3339588650325,9993
"323",3.77777777777778,0.130909090909091,1483,4,40.7835212277652,9993
"324",3.85858585858586,0.130909090909091,1483,4,40.3020281017754,9993
"325",3.93939393939394,0.130909090909091,1483,4,39.8808614231535,9993
"326",4.02020202020202,0.130909090909091,1483,4,39.5127820182152,9993
"327",4.1010101010101,0.130909090909091,1483,4,39.1916644323049,9993
"328",4.18181818181818,0.130909090909091,1483,4,38.9122906855304,9993
"329",4.26262626262626,0.130909090909091,1483,4,38.6701882236987,9993
"330",4.34343434343434,0.130909090909091,1483,4,38.4615013966432,9993
"331",4.42424242424242,0.130909090909091,1483,4,38.2828886408864,9993
"332",4.5050505050505,0.130909090909091,1483,4,38.1314395624316,9993
"333",4.58585858585859,0.130909090909091,1483,4,38.0046075665318,9993
"334",4.66666666666667,0.130909090909091,1483,4,37.900154736591,9993
"335",4.74747474747475,0.130909090909091,1483,4,37.8161064403187,9993
"336",4.82828282828283,0.130909090909091,1483,4,37.7507137176862,9993
"337",4.90909090909091,0.130909090909091,1483,4,37.7024219375569,9993
"338",4.98989898989899,0.130909090909091,1483,4,37.669844537025,9993
"339",5.07070707070707,0.130909090909091,1483,4,37.6517409071751,9993
"340",5.15151515151515,0.130909090909091,1483,4,37.6469976810315,9993
"341",5.23232323232323,0.130909090909091,1483,4,37.6546128283164,9993
"342",5.31313131313131,0.130909090909091,1483,4,37.6736820778031,9993
"343",5.39393939393939,0.130909090909091,1483,4,37.7033872793345,9993
"344",5.47474747474747,0.130909090909091,1483,4,37.7429863897446,9993
"345",5.55555555555556,0.130909090909091,1483,4,37.7918048243372,9993
"346",5.63636363636364,0.130909090909091,1483,4,37.8492279615001,9993
"347",5.71717171717172,0.130909090909091,1483,4,37.9146946249787,9993
"348",5.7979797979798,0.130909090909091,1483,4,37.9876913981996,9993
"349",5.87878787878788,0.130909090909091,1483,4,38.067747649304,9993
"350",5.95959595959596,0.130909090909091,1483,4,38.1544311653603,9993
"351",6.04040404040404,0.130909090909091,1483,4,38.2473443104713,9993
"352",6.12121212121212,0.130909090909091,1483,4,38.346120635869,9993
"353",6.2020202020202,0.130909090909091,1483,4,38.4504218811524,9993
"354",6.28282828282828,0.130909090909091,1483,4,38.5599353150072,9993
"355",6.36363636363636,0.130909090909091,1483,4,38.6743713714016,9993
"356",6.44444444444444,0.130909090909091,1483,4,38.7934615436516,9993
"357",6.52525252525253,0.130909090909091,1483,4,38.9169565041221,9993
"358",6.60606060606061,0.130909090909091,1483,4,39.0446244218541,9993
"359",6.68686868686869,0.130909090909091,1483,4,39.1762494542307,9993
"360",6.76767676767677,0.130909090909091,1483,4,39.3116303920327,9993
"361",6.84848484848485,0.130909090909091,1483,4,39.4505794399887,9993
"362",6.92929292929293,0.130909090909091,1483,4,39.5929211172715,9993
"363",7.01010101010101,0.130909090909091,1483,4,39.7384912643977,9993
"364",7.09090909090909,0.130909090909091,1483,4,39.8871361447078,9993
"365",7.17171717171717,0.130909090909091,1483,4,40.0387116300841,9993
"366",7.25252525252525,0.130909090909091,1483,4,40.1930824618311,9993
"367",7.33333333333333,0.130909090909091,1483,4,40.3501215787501,9993
"368",7.41414141414141,0.130909090909091,1483,4,40.5097095053856,9993
"369",7.4949494949495,0.130909090909091,1483,4,40.6717337942503,9993
"370",7.57575757575758,0.130909090909091,1483,4,40.8360885165514,9993
"371",7.65656565656566,0.130909090909091,1483,4,41.0026737965704,9993
"372",7.73737373737374,0.130909090909091,1483,4,41.1713953853895,9993
"373",7.81818181818182,0.130909090909091,1483,4,41.3421642701421,9993
"374",7.8989898989899,0.130909090909091,1483,4,41.5148963153788,9993
"375",7.97979797979798,0.130909090909091,1483,4,41.6895119335125,9993
"376",8.06060606060606,0.130909090909091,1483,4,41.8659357816273,9993
"377",8.14141414141414,0.130909090909091,1483,4,42.0440964822239,9993
"378",8.22222222222222,0.130909090909091,1483,4,42.2239263657251,9993
"379",8.3030303030303,0.130909090909091,1483,4,42.4053612327885,9993
"380",8.38383838383838,0.130909090909091,1483,4,42.5883401346711,9993
"381",8.46464646464647,0.130909090909091,1483,4,42.7728051700673,9993
"382",8.54545454545455,0.130909090909091,1483,4,42.958701296995,9993
"383",8.62626262626263,0.130909090909091,1483,4,43.145976158447,9993
"384",8.70707070707071,0.130909090909091,1483,4,43.3345799206454,9993
"385",8.78787878787879,0.130909090909091,1483,4,43.5244651228491,9993
"386",8.86868686868687,0.130909090909091,1483,4,43.7155865377639,9993
"387",8.94949494949495,0.130909090909091,1483,4,43.9079010416905,9993
"388",9.03030303030303,0.130909090909091,1483,4,44.1013674936286,9993
"389",9.11111111111111,0.130909090909091,1483,4,44.2959466226231,9993
"390",9.19191919191919,0.130909090909091,1483,4,44.491600922706,9993
"391",9.27272727272727,0.130909090909091,1483,4,44.688294554841,9993
"392",9.35353535353535,0.130909090909091,1483,4,44.8859932553339,9993
"393",9.43434343434344,0.130909090909091,1483,4,45.0846642502166,9993
"394",9.51515151515152,0.130909090909091,1483,4,45.284276175154,9993
"395",9.5959595959596,0.130909090909091,1483,4,45.4847990004635,9993
"396",9.67676767676768,0.130909090909091,1483,4,45.6862039608701,9993
"397",9.75757575757576,0.130909090909091,1483,4,45.888463489652,9993
"398",9.83838383838384,0.130909090909091,1483,4,46.0915511568596,9993
"399",9.91919191919192,0.130909090909091,1483,4,46.2954416113165,9993
"400",10,0.130909090909091,1483,4,46.5001105261364,9993
"401",2,0.171212121212121,1483,4,Inf,9993
"402",2.08080808080808,0.171212121212121,1483,4,355.43199044634,9993
"403",2.16161616161616,0.171212121212121,1483,4,186.898846464552,9993
"404",2.24242424242424,0.171212121212121,1483,4,130.882747965573,9993
"405",2.32323232323232,0.171212121212121,1483,4,102.995910837295,9993
"406",2.4040404040404,0.171212121212121,1483,4,86.3607782572979,9993
"407",2.48484848484848,0.171212121212121,1483,4,75.3514979514414,9993
"408",2.56565656565657,0.171212121212121,1483,4,67.556990373665,9993
